[19:28:02] [main/INFO]: ModLauncher running: args [--username, Esqueleto Molestador, --version, vinijr16anos, --gameDir, C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos, --assetsDir, C:\Users\Felipe\AppData\Roaming\.minecraft\assets, --assetIndex, 24, --uuid, e20c42edf087450196c5ac9c9c307991, --accessToken, **********, --clientId, null, --xuid, null, --userType, mojang, --versionType, modified, --width, 925, --height, 530, --launchTarget, forge_client]
[19:28:02] [main/INFO]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.3+9-LTS
[19:28:02] [main/INFO]: ModLauncher 10.2.4 starting: java version 21.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[19:28:02] [main/WARN]: Configuration file C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\config\fml.toml is not correct. Correcting
[19:28:02] [main/INFO]: Incorrect key [earlyWindowSkipGLVersions] was corrected from null to []
[19:28:02] [main/INFO]: Incorrect key [earlyWindowLogHelpMessage] was corrected from null to true
[19:28:02] [main/INFO]: Incorrect key [earlyWindowSquir] was corrected from null to false
[19:28:02] [main/INFO]: Incorrect key [earlyWindowShowCPU] was corrected from null to false
[19:28:02] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[19:28:02] [main/INFO]: Trying GL version 4.6
[19:28:02] [main/INFO]: If this message is the only thing at the bottom of your log before a crash, you probably have a driver issue.

Possible solutions:
A) Make sure Minecraft is set to prefer high performance graphics in the OS and/or driver control panel
B) Check for driver updates on the graphics brand's website
C) Try reinstalling your graphics drivers
D) If still not working after trying all of the above, ask for further help on the Forge forums or Discord

You can safely ignore this message if the game starts up successfully.
[19:28:02] [main/INFO]: Requested GL version 4.6 got version 4.6
[19:28:02] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=jar:file:///C:/Users/Felipe/AppData/Roaming/.minecraft/libraries/org/spongepowered/mixin/0.8.7/mixin-0.8.7.jar!/ Service=ModLauncher Env=CLIENT
[19:28:03] [main/INFO]: Found mod file balm-forge-1.21.5-21.5.16-all.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file bettervillage-forge-1.21.5-3.3.0-all.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file collective-1.21.5-8.3.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file durabilitytooltip-1.1.5-forge-mc1.21.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file dynamiclights-v1.8.6-mc1.17-1.21.5-mod.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file FallingTree-1.21.5-1.21.5.6.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file infinitetrading-1.21.5-4.6.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file journeymap-forge-1.21.5-6.0.0-beta.46.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file libraryferret-forge-1.21.5-4.0.0.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file supermartijn642configlib-1.1.8-forge-mc1.21.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file tl_skin_cape_forge_1.21.5-1.35.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [main/INFO]: Found mod file waystones-forge-1.21.5-21.5.5.jar of type MOD with provider {mods folder locator at C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\mods}
[19:28:03] [EarlyDisplay/INFO]: GL info: NVIDIA GeForce RTX 3060/PCIe/SSE2 GL version 4.6.0 NVIDIA 576.40, NVIDIA Corporation
[19:28:03] [main/INFO]: Found mod file forge-1.21.5-55.0.16-client.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@22d1886d
[19:28:03] [main/INFO]: Found mod file lowcodelanguage-1.21.5-55.0.16.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@5c10285a
[19:28:03] [main/INFO]: Found mod file mclanguage-1.21.5-55.0.16.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@5c10285a
[19:28:03] [main/INFO]: Found mod file forge-1.21.5-55.0.16-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@5c10285a
[19:28:03] [main/INFO]: Found mod file fmlcore-1.21.5-55.0.16.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@5c10285a
[19:28:03] [main/INFO]: Found mod file javafmllanguage-1.21.5-55.0.16.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.ClasspathLocator@5c10285a
[19:28:03] [main/INFO]: Found 6 dependencies adding them to mods collection
[19:28:03] [main/INFO]: Found mod file common-networking-forge-1.0.18-1.21.5.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4e93dcb9
[19:28:03] [main/INFO]: Found mod file MixinExtras-0.4.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4e93dcb9
[19:28:03] [main/INFO]: Found mod file mixinextras-forge-0.4.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4e93dcb9
[19:28:03] [main/INFO]: Found mod file kuma-api-forge-21.5.2+1.21.5.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4e93dcb9
[19:28:03] [main/INFO]: Found mod file pngj-2.1.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4e93dcb9
[19:28:03] [main/INFO]: Found mod file journeymap-api-forge-2.0.0-1.21.5-SNAPSHOT.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@4e93dcb9
[19:28:04] [main/INFO]: Compatibility level set to JAVA_21
[19:28:04] [main/INFO]: Successfully loaded Mixin Connector [org.tlauncher.MixinConnector]
[19:28:04] [main/INFO]: Launching target 'forge_client' with arguments [--version, vinijr16anos, --gameDir, C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos, --assetsDir, C:\Users\Felipe\AppData\Roaming\.minecraft\assets, --uuid, e20c42edf087450196c5ac9c9c307991, --username, Esqueleto Molestador, --assetIndex, 24, --accessToken, **********, --clientId, null, --xuid, null, --userType, mojang, --versionType, modified, --width, 925, --height, 530]
[19:28:04] [main/WARN]: Reference map 'kuma_api.refmap.json' for kuma_api.mixins.json could not be read. If this is a development environment you can ignore this message
[19:28:04] [main/WARN]: Reference map 'balm.refmap.json' for balm.mixins.json could not be read. If this is a development environment you can ignore this message
[19:28:04] [main/WARN]: Reference map 'waystones.refmap.json' for waystones.mixins.json could not be read. If this is a development environment you can ignore this message
[19:28:04] [main/WARN]: Reference map 'journeymap-refmap.json' for journeymap.mixins.json could not be read. If this is a development environment you can ignore this message
[19:28:04] [main/WARN]: Reference map 'journeymap-refmap.json' for journeymap.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[19:28:05] [main/INFO]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.4.1).
[19:28:07] [Datafixer Bootstrap/INFO]: 263 Datafixer optimizations took 1279 milliseconds
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:root
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:sound_event
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:fluid
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:particle_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:attribute
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:mob_effect
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:block
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:enchantment_effect_component_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:loot_score_provider_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:loot_number_provider_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:map_decoration_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:loot_pool_entry_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:loot_nbt_provider_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:loot_function_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:data_component_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:entity_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:item
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:game_event
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:potion
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:block_entity_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:stat_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:custom_stat
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:chunk_status
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:rule_test
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:rule_block_entity_modifier
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:pos_rule_test
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:menu
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:recipe_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:recipe_serializer
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:position_source_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:command_argument_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:villager_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:villager_profession
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:point_of_interest_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:memory_module_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:sensor_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:activity
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:schedule
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:loot_condition_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:float_provider_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:int_provider_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:height_provider_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:block_predicate_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/carver
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_processor
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/feature
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_placement
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_piece
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/placement_modifier_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/block_state_provider_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/foliage_placer_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/trunk_placer_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/root_placer_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/tree_decorator_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/feature_size_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/biome_source
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/chunk_generator
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/material_condition
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/material_rule
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/density_function_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:block_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/structure_pool_element
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:worldgen/pool_alias_binding
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:decorated_pot_pattern
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:creative_mode_tab
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:trigger_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:number_format_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:entity_sub_predicate_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:data_component_predicate_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:enchantment_level_based_value_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:enchantment_entity_effect_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:enchantment_location_based_effect_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:enchantment_value_effect_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:enchantment_provider_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:consume_effect_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:recipe_display
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:slot_display
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:recipe_book_category
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:ticket_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:test_environment_definition_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:test_instance_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:spawn_condition_type
[19:28:11] [pool-5-thread-1/INFO]: 	minecraft:test_function
[19:28:11] [Render thread/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[19:28:11] [Render thread/INFO]: Setting user: Esqueleto Molestador
[19:28:11] [Render thread/INFO]: Backend library: LWJGL version 3.3.3+5
[19:28:11] [Render thread/INFO]: Using optional rendering extensions: GL_KHR_debug, GL_ARB_vertex_attrib_binding, GL_ARB_direct_state_access
[19:28:11] [modloading-worker-0/INFO]: [Dynamic Lights] Registering server started event ...
[19:28:11] [modloading-worker-0/INFO]: Loading Collective version 8.3.
[19:28:11] [modloading-worker-0/INFO]: Welcome! C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\config/libraryferret_1.properties created and initialized with default value
[19:28:11] [modloading-worker-0/INFO]: Welcome! C:\Users\Felipe\AppData\Roaming\.minecraft\versions\vinijr16anos\config/bettervillage_1.properties created and initialized with default value
[19:28:11] [modloading-worker-0/INFO]: Initialize mod Library Ferret
[19:28:11] [modloading-worker-0/INFO]: Initialized mod Library Ferret
[19:28:11] [modloading-worker-0/INFO]: Forge mod loading, version 55.0.16, for MC 1.21.5 with MCP 20250325.155543
[19:28:11] [modloading-worker-0/INFO]: MinecraftForge v55.0.16 Initialized
[19:28:11] [modloading-worker-0/INFO]: Opening jdk.naming.dns/com.sun.jndi.dns to java.naming
[19:28:12] [modloading-worker-0/INFO]: Loaded null for service interface journeymap.api.services.WebMapService
[19:28:12] [modloading-worker-0/INFO]: Loaded journeymap.common.helpers.ForgeClientHooks@5fc75935 for service interface journeymap.api.services.ClientPlatformService
[19:28:12] [modloading-worker-0/INFO]: Loaded journeymap.common.helpers.ForgeHooks@21b5757a for service interface journeymap.api.services.CommonPlatformService
[19:28:12] [Render thread/INFO]: Registering Keybinds
[19:28:12] [Render thread/INFO]: Reloading ResourceManager: vanilla, mod_resources
